LoginFreq,Purchases,AmountSpent,Tickets,DaysInactive,MembershipMonths,Churn
24,3,1860,5,168,57,1
28,20,744,4,62,3,0
17,7,2463,5,131,22,0
11,0,3026,0,71,44,0
25,16,3012,9,121,37,0
9,8,2325,6,20,57,0
10,19,4013,7,71,38,0
18,12,2323,6,154,18,0
20,1,4633,8,169,20,1
13,12,3173,0,131,46,0
8,8,3329,9,171,5,0
7,19,3471,8,145,43,0
17,5,439,10,84,59,0
21,0,2998,10,98,9,1
23,4,3806,2,180,29,1
15,2,1606,1,161,17,1
20,3,3372,5,60,12,0
15,0,2360,10,68,57,0
1,13,1789,4,105,26,0
25,8,3998,3,136,33,0
14,3,2458,3,161,33,1
5,17,2880,7,153,36,0
11,13,2920,9,111,29,0
16,3,4623,2,135,22,1
2,9,4270,0,59,18,0
8,2,2082,4,33,17,0
11,6,3817,7,41,44,0
29,9,4234,2,161,52,0
18,12,2874,1,29,24,0
3,3,3628,0,167,22,1
30,17,1027,3,105,44,0
26,10,4700,10,101,5,0
1,3,1342,1,64,1,0
11,13,2493,7,86,19,0
16,17,191,10,66,30,0
18,7,4849,9,114,39,0
30,9,1848,8,122,15,0
16,4,2461,9,9,46,0
23,6,1962,0,29,58,0
10,11,4710,1,97,35,0
18,2,272,5,74,5,0
6,3,670,9,124,6,1
19,9,1325,6,156,25,0
4,3,2929,1,110,11,1
27,14,4927,7,53,51,0
13,9,2204,9,174,22,0
24,20,2082,8,167,59,0
14,15,2029,7,76,34,0
3,14,2750,8,58,57,0
10,18,825,5,134,44,0
6,19,4787,10,45,57,0
1,18,3428,6,168,55,0
23,17,4107,5,151,14,0
24,11,3727,6,117,59,0
27,15,4744,2,122,9,0
14,0,3639,3,170,20,1
8,15,2763,8,166,16,0
19,1,3377,2,144,58,1
14,14,4695,1,74,17,0
10,6,211,10,175,17,0
17,0,1014,6,149,34,1
9,4,1322,5,74,42,0
29,9,2035,2,149,11,0
6,20,3143,5,25,35,0
11,3,3583,6,124,34,1
25,13,4231,5,61,36,0
7,12,3681,0,98,8,0
17,0,4951,0,54,19,0
28,15,1806,8,60,52,0
28,8,4284,5,170,50,0
1,15,1614,1,32,33,0
22,18,1912,10,53,56,0
5,14,4009,0,172,23,0
9,13,4598,10,139,58,0
18,19,3514,1,118,2,0
24,9,2629,7,47,8,0
27,20,2359,4,90,29,0
21,11,4374,6,60,42,0
2,0,4729,6,36,51,0
29,20,2682,1,161,7,0
26,16,828,3,42,49,0
11,8,2687,1,13,60,0
27,18,557,6,142,29,0
28,17,4442,4,115,31,0
6,6,368,0,101,30,0
26,8,3371,1,122,35,0
8,20,1934,5,168,25,0
4,11,4921,3,65,47,0
18,6,4465,6,133,4,0
28,13,4452,1,158,49,0
11,14,4657,1,117,43,0
5,14,2711,5,173,38,0
15,5,1940,7,101,17,0
28,20,431,0,39,10,0
18,13,345,4,140,1,0
2,1,1536,0,162,18,1
22,7,66,10,109,46,0
11,12,3960,5,14,19,0
26,5,3157,6,166,50,0
25,4,3547,5,144,56,1
13,4,731,8,106,32,1
4,0,4087,2,75,54,0
22,8,395,7,79,31,0
7,5,2827,2,112,33,0
29,19,2897,10,67,22,0
11,6,2729,6,139,1,0
22,8,269,4,11,41,0
24,4,4498,0,16,46,0
4,13,609,10,166,35,0
28,4,3265,3,158,44,1
15,7,1049,10,169,49,0
1,6,4058,8,1,17,0
23,12,765,7,124,34,0
3,12,3587,2,38,29,0
14,7,3167,1,114,6,0
6,10,2768,10,98,1,0
18,17,486,8,60,55,0
25,18,1609,0,19,27,0
1,5,2369,8,124,12,0
6,1,1271,6,100,4,1
6,12,1592,1,68,55,0
21,10,2848,10,138,16,0
16,0,4835,4,17,52,0
29,1,3580,1,80,11,0
5,16,1508,4,85,52,0
17,7,758,6,92,20,0
10,1,4821,4,29,26,0
28,5,2396,1,134,28,0
21,4,540,10,119,42,1
18,15,4797,4,122,8,0
7,7,2219,9,111,2,0
3,18,4073,5,159,40,0
13,15,3878,4,153,26,0
15,12,1118,1,87,27,0
20,19,499,5,149,33,0
19,6,14,5,16,55,0
3,15,85,1,132,7,1
4,15,2738,3,107,54,0
5,11,482,6,174,46,0
1,13,3219,0,8,36,0
4,17,1391,0,134,21,0
12,17,847,10,125,49,0
28,15,612,10,128,34,0
27,19,1196,5,53,58,0
24,15,1491,6,119,23,0
10,12,3282,4,91,34,0
23,8,241,9,179,40,0
25,8,337,7,63,7,0
21,12,959,10,134,26,0
29,3,1896,3,107,40,1
26,8,4105,2,161,52,0
20,14,2307,6,2,49,0
24,13,1317,3,169,55,0
25,18,207,0,16,17,0
13,11,4521,10,102,31,0
23,20,2789,7,119,39,0
14,5,3346,4,59,25,0
23,2,1348,7,9,37,0
5,19,1701,7,117,15,0
4,15,225,4,10,2,1
14,19,1659,7,94,11,0
10,16,2872,6,7,32,0
17,15,619,2,93,30,0
10,5,2568,3,148,17,0
26,7,927,10,123,24,0
7,18,4262,6,63,45,0
16,1,171,3,4,4,0
1,13,4147,5,28,56,0
17,11,2821,1,72,50,0
21,16,3431,1,163,46,0
29,14,4225,2,130,32,0
9,17,1108,9,169,19,0
6,15,2731,6,156,3,0
19,12,2718,2,75,4,0
13,20,132,2,73,25,0
3,16,2710,3,102,9,0
7,7,3263,9,129,21,0
22,0,3071,5,155,23,1
9,2,3971,0,67,46,0
22,15,798,5,167,29,0
5,1,266,7,168,30,1
10,14,4035,7,28,25,0
23,0,3664,5,92,49,1
17,8,3261,5,152,29,0
12,15,3599,2,82,34,0
23,3,4785,1,51,14,0
16,11,617,6,56,22,0
3,0,4436,7,73,48,0
30,0,3937,9,26,51,0
25,6,2162,5,88,16,0
22,17,556,4,52,11,0
9,14,4898,3,125,60,0
29,12,1914,0,6,59,0
15,15,1692,8,117,14,0
5,6,498,10,12,7,0
23,15,1832,9,63,5,0
13,12,3131,3,36,58,0
14,13,3784,1,9,40,0
20,16,3082,3,74,29,0
15,11,3462,10,67,17,0
16,19,659,4,29,30,0
23,12,657,1,71,25,0
13,19,390,6,90,14,0
17,14,2076,2,8,59,0
23,20,1873,7,43,42,0
8,3,2300,3,35,22,0
21,1,4234,10,110,44,1
2,17,1209,4,22,5,0
5,1,4514,2,66,40,0
6,14,4897,10,102,28,0
12,18,3000,4,149,12,0
18,14,1117,8,94,36,0
30,19,3457,10,95,60,0
22,9,231,1,169,13,0
22,19,1449,6,41,57,0
1,10,627,9,177,21,0
30,9,2580,7,4,32,0
17,4,2765,2,98,49,1
30,8,2800,10,10,56,0
11,19,3952,3,94,57,0
10,18,3319,10,67,21,0
19,12,4064,9,138,37,0
14,17,234,1,73,38,0
26,16,2251,9,145,9,0
10,5,4162,8,53,37,0
15,9,3706,2,163,2,0
28,1,3360,8,4,3,0
19,5,3837,6,68,43,0
4,20,1413,5,113,10,0
2,12,4222,10,96,35,0
9,17,419,10,102,9,0
10,6,1926,2,139,40,0
28,1,3448,10,44,48,0
11,13,4077,6,119,54,0
14,4,2869,10,110,32,1
7,17,1993,2,160,21,0
23,10,2061,10,46,58,0
15,9,3711,5,23,34,0
22,10,32,7,106,25,0
19,1,2978,4,165,42,1
22,14,754,10,126,56,0
15,6,611,10,90,32,0
30,8,3045,2,98,46,0
28,4,1852,5,75,37,0
24,6,2684,7,114,22,0
8,19,4186,9,120,25,0
11,1,2672,2,85,1,0
29,2,492,10,43,45,0
9,1,4046,10,88,36,0
15,20,2649,4,143,21,0
1,18,3321,8,130,41,0
30,3,4138,9,133,16,1
1,19,4385,9,173,32,0
19,6,3835,2,104,60,0
3,6,2209,10,93,21,0
10,16,1692,1,41,53,0
8,18,4806,10,32,28,0
15,15,3618,7,106,60,0
10,2,1028,6,2,19,0
1,14,4770,8,10,56,0
29,13,2980,3,171,14,0
18,14,1321,2,119,23,0
2,13,1428,9,171,24,0
19,6,2510,4,101,20,0
13,2,2677,10,110,32,1
22,16,1396,0,67,40,0
1,9,1154,4,23,10,0
2,14,2073,2,98,52,0
29,5,4844,0,97,1,0
16,16,1556,2,6,31,0
15,16,2155,4,13,52,0
13,13,2173,4,21,37,0
16,17,3022,9,58,58,0
17,4,4454,7,120,15,1
21,7,4337,10,156,40,0
29,6,3192,0,120,31,0
29,3,3433,6,136,28,1
7,17,4011,4,77,10,0
24,4,3569,2,98,6,1
26,15,1566,3,58,15,0
17,13,2696,2,168,47,0
7,18,2342,7,86,27,0
13,13,1666,3,1,10,0
5,8,554,2,77,21,0
26,5,401,1,10,19,0
17,16,1998,2,69,4,0
3,18,4095,6,148,22,0
7,11,306,5,62,38,0
26,3,1096,9,13,15,0
17,15,4375,4,165,6,0
7,10,3271,7,10,50,0
21,3,4615,10,3,11,0
1,16,1126,0,162,44,0
17,7,1086,2,34,30,0
30,13,505,1,158,40,0
17,1,3005,1,165,24,1
11,10,103,10,34,22,0
25,10,4730,0,160,30,0
27,5,4334,4,85,46,0
29,20,730,4,58,4,0
3,20,4372,2,105,50,0
15,13,4386,8,152,6,0
29,9,4036,5,9,38,0
21,7,4065,9,41,26,0
11,6,1116,5,152,19,0
26,7,3942,9,25,2,0
28,7,3732,5,36,4,0
16,1,1381,1,8,56,0
25,15,432,10,126,5,0
22,8,2015,9,114,47,0
28,12,4559,9,105,35,0
9,11,4612,7,93,29,0
24,16,4421,5,89,16,0
24,1,773,2,163,45,1
1,12,3378,9,38,12,0
29,0,907,8,92,21,1
25,18,962,1,119,9,0
22,10,2932,6,160,11,0
16,4,4489,2,101,8,1
9,0,3207,5,113,60,1
19,19,4208,4,179,26,0
12,12,909,5,28,32,0
19,7,4033,7,99,39,0
22,5,4215,2,136,4,0
9,16,3651,1,41,34,0
7,11,3553,7,118,28,0
14,0,3651,0,23,25,0
29,2,4775,1,23,51,0
19,13,3100,9,32,54,0
19,7,4489,0,138,55,0
2,10,771,4,81,44,0
9,13,2417,7,163,35,0
13,7,895,1,99,19,0
15,2,2653,3,63,35,0
3,6,3253,3,36,51,0
11,18,1245,10,93,51,0
21,3,2943,10,177,39,1
14,15,1478,6,46,29,0
30,12,19,0,27,14,0
25,19,801,8,159,21,0
8,18,1672,2,162,36,0
18,4,753,5,76,38,0
19,4,2438,9,101,14,1
16,19,3503,4,158,40,0
2,3,4556,3,151,50,1
8,1,1126,8,9,60,0
22,12,2451,10,129,15,0
6,15,1364,8,56,51,0
12,1,2490,0,167,50,1
15,18,3011,6,87,30,0
25,16,1196,9,18,47,0
8,4,4097,8,42,55,0
4,17,2841,4,111,12,0
15,20,3671,0,73,50,0
28,17,1758,7,65,5,0
20,7,2873,4,161,27,0
25,14,1124,5,158,15,0
17,12,3274,6,133,26,0
13,12,3100,9,178,9,0
18,15,1073,6,10,40,0
2,19,3758,6,60,40,0
13,12,4555,0,155,35,0
13,19,2742,6,72,13,0
22,1,1882,10,156,45,1
15,2,4730,2,173,44,1
20,14,1979,4,52,47,0
29,18,894,9,62,46,0
27,12,3973,4,117,33,0
10,4,3688,7,125,34,1
29,5,328,6,60,55,0
3,13,3826,6,86,4,0
19,3,3727,5,168,13,1
3,18,3205,6,143,10,0
22,6,1384,6,95,53,0
14,3,497,4,7,45,0
8,1,460,4,39,1,0
27,6,362,3,179,11,0
23,2,1950,3,7,50,0
30,14,2377,4,140,9,0
4,0,3246,9,14,38,0
27,1,257,8,34,23,0
28,9,3513,10,122,13,0
20,15,577,5,167,5,0
11,14,693,7,73,25,0
26,14,653,8,64,10,0
11,13,488,3,97,5,0
27,13,2770,6,12,22,0
30,5,4473,4,126,42,0
11,13,4462,3,34,25,0
2,16,1378,6,27,37,0
30,17,2236,2,150,20,0
17,19,3506,0,18,28,0
9,18,3622,6,174,21,0
28,16,4017,8,172,11,0
28,15,1852,1,146,29,0
2,7,3387,6,37,5,0
29,6,2424,9,135,37,0
24,19,1069,1,68,49,0
15,11,1654,2,80,53,0
16,8,4933,9,86,5,0
25,13,1821,9,60,33,0
4,19,2203,2,48,45,0
8,0,2437,3,179,36,1
9,9,177,5,100,8,0
26,16,4192,2,84,52,0
26,16,163,8,95,55,0
5,16,2554,1,52,6,0
16,3,3878,6,77,15,0
13,16,324,5,180,15,0
30,17,732,1,84,53,0
7,19,3641,10,54,48,0
26,1,3355,2,169,9,1
20,7,2821,5,170,56,0
17,12,2319,9,150,5,0
3,19,2511,3,39,26,0
5,14,3343,0,23,23,0
19,19,2033,0,48,16,0
12,8,359,2,113,59,0
29,2,833,7,120,57,1
27,2,447,10,161,39,1
7,1,178,3,127,35,1
28,0,3829,10,41,10,0
9,13,3424,0,158,27,0
28,16,3311,7,47,16,0
6,12,4128,9,72,21,0
29,18,3045,5,57,12,0
26,14,4386,0,62,9,0
17,13,3600,9,86,16,0
16,1,2779,9,57,9,0
23,6,2310,5,72,56,0
3,16,4509,0,124,29,0
21,17,2190,9,153,54,0
26,5,3355,9,168,23,0
4,20,2675,2,17,39,0
10,7,241,1,80,43,0
5,1,2602,3,176,49,1
21,0,4184,1,39,24,0
22,15,1068,10,143,22,0
30,6,2552,4,17,55,0
10,10,1143,3,35,31,0
12,14,3656,5,33,10,0
10,12,2385,6,146,47,0
29,1,3890,1,158,42,1
13,13,2747,1,165,27,0
11,5,2441,7,111,34,0
22,8,1397,8,135,48,0
16,6,3313,4,74,39,0
8,17,1447,6,156,24,0
8,8,3375,8,98,60,0
27,3,4652,0,18,21,0
25,8,1739,7,175,15,0
8,3,2449,9,23,17,0
13,11,3183,9,148,54,0
27,3,3917,8,31,45,0
2,19,1326,8,14,19,0
30,13,694,9,23,53,0
30,6,2598,6,2,25,0
12,12,3553,9,157,55,0
10,7,3097,2,178,40,0
12,4,1685,4,73,22,0
11,11,2123,1,59,41,0
15,12,967,10,33,51,0
16,19,3553,9,176,49,0
17,13,3104,2,172,42,0
26,17,4807,9,140,14,0
2,19,2817,6,83,60,0
18,3,830,0,170,28,1
12,20,897,2,35,12,0
19,17,3738,4,41,27,0
26,6,4003,10,110,52,0
23,14,3094,3,141,24,0
18,20,885,2,39,22,0
30,5,4271,5,163,39,0
17,15,4006,5,116,41,0
30,19,566,3,72,50,0
6,7,2224,8,161,39,0
25,20,718,10,89,60,0
15,15,727,5,164,36,0
3,15,3675,8,141,23,0
6,2,2154,10,56,8,0
3,16,2029,9,174,28,0
30,8,3789,9,99,50,0
29,2,300,1,46,29,0
1,19,2193,5,100,15,0
30,6,3889,3,113,39,0
13,17,2946,1,111,8,0
28,11,2424,4,172,28,0
21,18,2305,2,174,33,0
26,15,2823,5,74,11,0
14,16,1247,10,69,42,0
13,19,2127,7,31,37,0
27,14,4851,3,125,25,0
4,0,3053,3,24,34,0
7,1,3097,4,32,22,0
22,7,3568,5,113,2,0
10,1,708,10,16,51,0
7,18,2863,6,108,16,0
21,8,3818,5,24,11,0
15,8,4629,6,34,14,0
15,12,1855,8,128,32,0
4,5,4024,3,52,22,0
23,14,3192,9,48,5,0
23,18,473,0,87,36,0
6,20,3870,8,119,23,0
24,14,460,6,38,19,0
20,17,1925,3,130,29,0
26,6,933,9,69,42,0
5,10,3632,7,82,23,0
20,7,325,6,118,60,0
12,5,4776,1,53,9,0
1,7,4803,0,50,18,0
28,1,1386,8,157,31,1
8,18,2825,6,74,37,0
1,15,1272,9,106,17,0
5,6,1137,0,50,55,0
22,9,2935,3,16,18,0
6,11,1062,4,87,27,0
29,16,4194,4,94,21,0
21,6,2432,4,70,1,0
3,7,3478,10,172,32,0
15,6,4469,2,100,14,0
5,3,4031,4,144,59,1
28,2,4419,3,28,46,0
24,18,557,4,154,14,0
14,14,4901,6,86,33,0
18,3,3533,4,118,36,1
16,8,1539,7,11,55,0
6,12,116,7,129,39,0
25,17,866,2,69,56,0
24,20,2994,4,171,12,0
14,15,4396,3,174,45,0
27,0,4722,4,105,25,1
24,3,1260,7,36,15,0
8,17,1621,3,66,20,0
29,7,1800,4,134,34,0
7,19,877,6,155,58,0
8,15,2779,2,125,60,0
13,20,4263,5,154,14,0
6,10,337,8,141,30,0
18,19,3826,10,76,44,0
2,20,3158,3,146,13,0
8,20,3391,3,38,14,0
11,20,2384,5,6,29,0
1,18,2565,5,126,26,0
22,18,4975,2,92,3,0
29,17,1140,0,28,25,0
6,18,4346,2,89,27,0
16,10,2492,7,5,45,0
27,2,3109,7,111,40,1
20,7,2761,5,108,16,0
12,19,3330,6,45,38,0
11,18,1566,1,112,11,0
29,9,3553,8,2,29,0
27,15,4518,2,177,47,0
29,4,578,1,90,51,0
10,19,1664,4,115,58,0
3,8,3246,0,63,24,0
13,7,3129,4,92,29,0
27,10,3743,9,70,34,0
3,15,3239,3,4,11,0
15,6,160,5,158,20,0
16,14,2282,4,57,20,0
29,20,4361,8,47,9,0
13,19,2118,4,146,56,0
17,16,1805,7,108,23,0
3,5,2437,1,95,36,0
20,14,3524,2,44,55,0
11,7,358,2,180,49,0
27,6,2088,2,177,27,0
21,1,406,5,158,24,1
19,12,2986,6,180,40,0
22,5,2619,6,37,25,0
11,4,1168,6,63,25,0
30,19,155,2,12,48,0
28,0,2236,0,17,33,0
16,17,273,5,34,31,0
21,14,4309,2,156,10,0
3,9,3111,2,132,39,0
22,2,2116,2,98,15,1
6,4,3090,8,46,1,0
14,12,997,3,14,54,0
24,7,1357,4,13,16,0
18,20,1370,2,49,21,0
17,1,2848,9,178,59,1
4,8,1736,0,67,2,0
23,16,2299,3,21,3,0
15,17,917,0,51,15,0
11,12,1193,10,38,32,0
26,0,2834,10,119,56,1
3,11,1268,6,26,50,0
3,19,208,6,6,47,1
16,19,1066,3,18,27,0
5,20,2465,4,114,36,0
21,4,3375,9,134,35,1
29,7,1270,6,169,60,0
10,14,3988,5,57,39,0
19,2,2845,3,178,24,1
25,5,1323,3,25,52,0
4,12,1912,1,48,54,0
29,11,3985,9,24,51,0
29,18,587,1,158,55,0
19,17,4440,3,87,8,0
11,0,1030,4,45,7,0
2,6,3663,3,43,4,0
10,11,3854,2,72,30,0
29,9,3583,10,70,10,0
11,11,2303,1,33,60,0
25,10,620,3,97,25,0
20,3,338,10,45,42,0
16,18,556,4,7,47,0
19,5,348,0,106,32,0
23,8,3191,0,146,56,0
24,19,3051,5,70,54,0
11,9,816,4,45,32,0
14,4,1043,10,37,50,0
2,12,3283,3,149,32,0
23,8,3997,0,172,10,0
28,1,3343,6,158,55,1
5,17,2750,3,139,9,0
27,20,4535,2,8,25,0
5,0,4911,6,133,25,1
19,20,1706,1,8,41,0
21,11,3660,9,5,54,0
12,9,2092,0,10,16,0
18,1,2008,10,15,49,0
4,8,4662,3,56,16,0
22,1,1695,7,114,30,1
17,13,4596,5,55,38,0
10,10,1613,8,131,5,0
20,10,4359,0,41,7,0
6,16,4122,0,138,13,0
25,3,270,10,135,8,1
14,12,3806,4,115,33,0
11,6,2785,5,63,10,0
11,15,510,7,88,52,0
29,0,1025,2,154,20,1
18,12,2343,5,34,32,0
27,0,2064,2,122,29,1
23,10,3973,7,167,1,0
22,5,3684,10,100,27,0
18,19,4065,10,107,20,0
24,2,2716,3,154,55,1
23,11,2109,1,62,14,0
11,4,2575,8,138,15,1
21,8,3027,9,100,6,0
12,11,118,7,54,52,0
5,9,3432,5,159,2,0
23,18,75,2,38,60,0
9,4,3091,1,114,29,1
27,4,4307,3,25,39,0
25,8,2958,3,65,56,0
9,19,223,0,100,57,0
22,16,4432,8,178,57,0
10,9,1050,9,152,32,0
22,20,4628,7,155,52,0
19,0,997,6,178,51,1
1,15,3205,5,178,5,0
7,14,513,2,143,22,0
4,16,765,3,17,28,0
1,19,1351,1,29,32,0
15,12,2598,6,5,29,0
8,0,1391,1,11,40,0
12,7,2997,9,180,3,0
22,4,2854,0,162,31,1
22,5,2529,5,81,13,0
18,19,3736,3,33,6,0
15,13,1897,7,49,21,0
17,10,1333,0,121,55,0
29,5,3819,8,159,14,0
14,10,3757,5,18,25,0
14,12,2141,1,115,7,0
18,11,2434,7,5,43,0
20,1,3394,4,158,22,1
18,20,2261,4,45,32,0
16,2,1018,4,120,41,1
1,3,1327,6,128,32,1
23,16,3226,6,38,42,0
27,5,4644,9,109,52,0
11,6,26,10,96,30,0
15,14,4680,6,94,17,0
12,10,1812,9,29,40,0
8,2,2633,1,164,54,1
22,5,139,7,137,38,0
20,1,1483,0,23,21,0
30,13,959,1,131,26,0
6,8,4006,10,86,43,0
3,17,1078,6,168,3,0
28,18,4321,3,58,38,0
24,11,1633,10,159,17,0
26,12,2905,9,11,39,0
30,11,2746,9,42,6,0
13,11,2322,8,131,21,0
13,17,1956,10,14,45,0
2,8,626,8,46,46,0
5,16,1879,2,147,51,0
17,20,310,2,124,40,0
6,15,994,8,60,13,0
2,16,3701,9,159,52,0
4,20,4511,7,36,9,0
22,7,3436,0,160,57,0
26,10,170,5,26,5,0
11,1,35,6,65,43,0
8,7,92,10,130,7,0
12,11,182,7,70,38,0
8,20,1008,1,126,44,0
11,0,3151,0,173,44,1
22,12,2892,3,153,38,0
20,20,4111,0,40,31,0
8,16,2853,1,146,4,0
29,13,4630,2,110,58,0
8,13,2120,3,98,13,0
26,15,3094,5,12,44,0
30,16,2055,7,24,15,0
17,5,770,8,171,40,0
20,6,214,3,32,13,0
20,0,3112,0,114,43,1
23,14,2045,4,47,43,0
16,19,1562,4,173,43,0
14,20,4982,8,35,26,0
30,17,834,5,122,19,0
11,12,2966,4,128,53,0
7,1,3758,9,137,49,1
16,18,2455,9,10,1,0
13,14,3906,4,65,13,0
27,11,848,7,98,25,0
15,14,4705,10,10,20,0
24,17,3693,0,147,41,0
16,13,1971,4,109,23,0
27,5,947,0,178,58,0
21,11,2941,6,68,24,0
23,19,434,6,104,43,0
24,5,3320,9,5,41,0
9,8,3061,7,157,49,0
3,3,2915,6,116,39,1
19,16,2147,10,5,40,0
20,1,4056,8,60,30,0
5,15,3220,7,65,34,0
10,13,2704,7,127,46,0
17,7,3605,2,28,10,0
15,13,1277,9,83,41,0
23,1,3586,3,129,60,1
25,15,431,3,29,1,0
8,3,3276,0,179,12,1
15,0,1667,5,164,46,1
21,19,2110,1,160,51,0
30,13,3949,8,64,29,0
14,7,694,0,142,11,0
20,2,2236,0,32,41,0
28,4,4398,10,9,17,0
7,5,2432,9,139,20,0
21,7,1087,10,176,58,0
23,5,3995,5,179,38,0
12,5,3850,0,132,6,0
17,3,3326,2,41,20,0
17,6,2853,9,25,10,0
10,18,3449,1,145,10,0
30,6,4121,10,175,31,0
29,2,4281,8,8,26,0
19,7,1913,4,58,58,0
14,0,4234,5,109,17,1
11,0,3304,1,129,53,1
2,13,4989,7,2,14,0
18,5,435,5,10,5,0
7,9,2411,10,91,3,0
12,13,759,7,117,43,0
26,3,4849,7,155,51,1
2,5,4584,0,141,20,0
27,15,53,6,63,51,0
20,20,1569,1,11,46,0
18,0,4204,10,142,15,1
6,5,3478,7,96,3,0
24,8,3961,1,124,3,0
10,14,4276,3,93,23,0
20,11,157,1,102,9,0
15,2,2180,6,98,11,1
5,10,121,4,26,47,0
20,14,4173,10,39,49,0
3,2,837,10,92,56,1
5,13,1762,8,156,58,0
30,1,2949,4,145,44,1
25,3,3738,10,165,49,1
8,18,3626,7,108,41,0
8,11,3733,1,155,13,0
8,1,2287,2,76,8,0
12,16,169,5,67,22,0
24,2,3375,10,122,38,1
23,9,2243,6,175,27,0
8,15,1023,9,111,26,0
11,8,4982,7,162,23,0
14,10,561,2,18,56,0
8,20,1185,6,35,39,0
29,14,1173,7,18,31,0
30,2,1318,9,162,29,1
24,15,1502,5,161,1,0
28,20,1251,3,128,10,0
10,20,4541,5,127,47,0
7,20,4837,8,84,46,0
28,11,1787,2,43,4,0
17,4,69,1,82,31,0
4,6,1643,4,27,4,0
29,8,2461,6,48,29,0
13,20,345,2,69,9,0
4,17,840,4,150,15,0
5,20,1602,3,162,44,0
26,7,4390,10,171,41,0
22,11,969,6,116,3,0
4,19,4176,1,124,59,0
18,1,1131,10,16,15,0
6,9,2233,6,126,57,0
24,18,3826,1,14,53,0
24,8,4989,2,39,11,0
23,7,1108,4,108,6,0
22,0,152,6,12,47,0
2,5,2988,5,97,7,0
23,11,1056,6,55,51,0
11,18,1078,10,134,46,0
28,16,4197,5,40,4,0
14,1,3350,0,91,21,1
30,10,4783,4,13,1,0
5,17,3445,0,69,56,0
6,10,3789,6,152,59,0
10,17,4487,3,174,23,0
8,7,975,4,96,13,0
14,14,1189,0,172,43,0
24,8,2444,7,11,28,0
3,14,510,3,118,29,0
12,6,4564,2,61,18,0
16,19,59,0,36,23,0
28,12,979,3,138,28,0
30,12,997,2,129,9,0
23,0,4637,7,63,53,0
17,19,1125,8,140,43,0
1,3,3942,4,5,6,0
23,3,1489,8,78,16,0
10,3,4444,0,36,37,0
25,12,3134,6,145,1,0
23,1,3577,10,150,22,1
10,14,1668,6,159,46,0
21,3,1886,5,154,23,1
24,5,2061,3,13,21,0
2,2,4386,10,63,51,0
9,6,2825,8,11,31,0
22,5,980,2,69,38,0
13,2,217,10,102,28,1
25,3,269,10,32,44,0
16,9,4368,0,10,27,0
18,20,792,1,108,39,0
19,8,514,2,54,42,0
12,5,1583,1,82,42,0
8,19,4308,5,87,60,0
17,10,1769,6,82,57,0
15,6,3804,4,35,13,0
10,17,3600,4,67,32,0
15,3,4150,6,65,7,0
15,4,1411,5,17,51,0
23,3,798,7,42,33,0
7,3,3339,8,121,47,1
13,12,2854,1,121,46,0
17,15,3995,1,139,13,0
9,13,4022,0,78,32,0
8,10,2102,6,28,7,0
20,1,2977,10,39,12,0
26,13,1079,3,100,40,0
27,6,1685,8,11,15,0
21,10,2622,5,115,59,0
18,3,4406,6,117,49,1
13,6,297,6,168,21,0
16,15,795,7,132,12,0
9,5,2326,3,64,60,0
12,5,2848,2,176,13,0
12,1,3647,2,83,40,0
6,7,2638,9,159,42,0
19,6,1275,7,2,39,0
28,13,2993,2,43,2,0
7,8,3025,7,41,29,0
25,14,80,1,60,48,0
3,17,4940,4,112,29,0
16,11,2470,4,174,36,0
18,18,621,6,40,38,0
16,12,3533,4,59,7,0
23,6,3712,8,45,30,0
7,9,2586,2,42,23,0
4,9,200,8,119,51,1
27,1,1757,0,149,28,1
25,13,2135,2,131,56,0
30,12,1638,3,139,23,0
8,5,4994,5,24,36,0
13,8,3382,9,50,42,0
13,12,3006,7,88,29,0
17,8,26,6,21,4,0
17,12,4920,7,153,20,0
5,4,1607,5,132,5,1
6,13,1076,5,125,46,0
19,4,3149,5,43,11,0
13,8,3461,2,175,2,0
25,7,2269,9,23,41,0
28,6,2260,3,21,54,0
26,7,2783,10,179,44,0
14,2,4214,5,143,24,1
22,14,293,6,58,59,0
4,7,2998,2,26,33,0
28,0,4842,3,59,22,0
7,6,612,5,90,47,0
8,18,1373,0,45,6,0
25,1,3362,10,163,24,1
13,13,4085,6,94,29,0
27,17,4596,10,110,49,0
6,14,810,0,64,32,0
6,13,769,10,84,53,0
24,18,1503,9,77,47,0
28,18,4810,10,27,30,0
21,16,3944,10,87,46,0
30,18,824,8,159,51,0
3,15,4908,9,12,54,0
28,19,382,8,102,41,0
3,18,3008,10,45,58,0
13,0,2901,8,128,3,1
22,18,3801,3,32,25,0
2,6,3329,1,54,28,0
16,10,2199,6,113,57,0
22,4,2459,3,115,15,1
29,16,3977,4,32,17,0
6,10,832,0,143,2,0
8,7,231,10,104,27,0
23,9,3947,9,55,36,0
8,11,1397,5,41,14,0
30,9,3898,6,127,43,0
25,12,2170,2,40,59,0
6,17,3280,9,72,32,0
14,9,1935,1,114,12,0
3,18,4703,9,177,23,0
10,19,2961,6,38,16,0
3,16,4590,0,56,44,0
27,19,4003,1,34,2,0
12,15,2608,2,129,7,0
17,4,1676,3,10,21,0
27,2,3091,4,168,58,1
29,14,3895,3,16,31,0
5,1,4767,9,174,23,1
30,12,2124,2,152,60,0
20,7,2762,0,14,57,0
25,16,3178,6,90,25,0
